WRISTX,WRISTY,THUMB_CMCX,THUMB_CMCY,THUMB_MCPX,THUMB_MCPY,THUMB_IPX,THUMB_IPY,THUMB_TIPX,THUMB_TIPY,INDEX_FINGER_MCPX,INDEX_FINGER_MCPY,INDEX_FINGER_PIPX,INDEX_FINGER_PIPY,INDEX_FINGER_DIPX,INDEX_FINGER_DIPY,INDEX_FINGER_TIPX,INDEX_FINGER_TIPY,MIDDLE_FINGER_MCPX,MIDDLE_FINGER_MCPY,MIDDLE_FINGER_PIPX,MIDDLE_FINGER_PIPY,MIDDLE_FINGER_DIPX,MIDDLE_FINGER_DIPY,MIDDLE_FINGER_TIPX,MIDDLE_FINGER_TIPY,RING_FINGER_MCPX,RING_FINGER_MCPY,RING_FINGER_PIPX,RING_FINGER_PIPY,RING_FINGER_DIPX,RING_FINGER_DIPY,RING_FINGER_TIPX,RING_FINGER_TIPY,PINKY_MCPX,PINKY_MCPY,PINKY_PIPX,PINKY_PIPY,PINKY_DIPX,PINKY_DIPY,PINKY_TIPX,PINKY_TIPY
0.0,0.0,0.0,-0.08490566037735849,-0.10377358490566038,-0.21226415094339623,-0.28773584905660377,-0.3443396226415094,-0.46226415094339623,-0.4481132075471698,0.0,-0.25,-0.20754716981132076,-0.419811320754717,-0.32075471698113206,-0.5283018867924528,-0.419811320754717,-0.6179245283018868,-0.018867924528301886,-0.2358490566037736,-0.5283018867924528,-0.49528301886792453,-0.8113207547169812,-0.6320754716981132,-1.0,-0.7311320754716981,-0.08490566037735849,-0.23113207547169812,-0.5660377358490566,-0.4386792452830189,-0.49528301886792453,-0.37264150943396224,-0.3584905660377358,-0.2971698113207547,-0.18396226415094338,-0.23113207547169812,-0.5471698113207547,-0.3867924528301887,-0.5,-0.33490566037735847,-0.37735849056603776,-0.27358490566037735
0.0,0.0,-0.014285714285714285,-0.09047619047619047,-0.12380952380952381,-0.21904761904761905,-0.30952380952380953,-0.3523809523809524,-0.4857142857142857,-0.46190476190476193,0.0,-0.2523809523809524,-0.20952380952380953,-0.4238095238095238,-0.319047619047619,-0.5285714285714286,-0.4142857142857143,-0.6190476190476191,-0.014285714285714285,-0.23809523809523808,-0.5285714285714286,-0.49523809523809526,-0.8095238095238095,-0.6333333333333333,-1.0,-0.7333333333333333,-0.08095238095238096,-0.22857142857142856,-0.5714285714285714,-0.44761904761904764,-0.5095238095238095,-0.38095238095238093,-0.3761904761904762,-0.3047619047619048,-0.18095238095238095,-0.23333333333333334,-0.5523809523809524,-0.3952380952380952,-0.5047619047619047,-0.34285714285714286,-0.3904761904761905,-0.2761904761904762
0.0,0.0,-0.009433962264150943,-0.08490566037735849,-0.1179245283018868,-0.21226415094339623,-0.3160377358490566,-0.3490566037735849,-0.49056603773584906,-0.45754716981132076,0.0,-0.24528301886792453,-0.21226415094339623,-0.419811320754717,-0.32075471698113206,-0.5188679245283019,-0.41509433962264153,-0.6132075471698113,-0.018867924528301886,-0.23113207547169812,-0.5330188679245284,-0.49528301886792453,-0.8066037735849056,-0.6273584905660378,-1.0,-0.7311320754716981,-0.08962264150943396,-0.23113207547169812,-0.5660377358490566,-0.4386792452830189,-0.5094339622641509,-0.38207547169811323,-0.37264150943396224,-0.3018867924528302,-0.18867924528301888,-0.2358490566037736,-0.5471698113207547,-0.3867924528301887,-0.5094339622641509,-0.3443396226415094,-0.3915094339622642,-0.2783018867924528
0.0,0.0,-0.009433962264150943,-0.08490566037735849,-0.12264150943396226,-0.21226415094339623,-0.3160377358490566,-0.3490566037735849,-0.49056603773584906,-0.4528301886792453,0.0,-0.24056603773584906,-0.21226415094339623,-0.41509433962264153,-0.32075471698113206,-0.5141509433962265,-0.41509433962264153,-0.6037735849056604,-0.018867924528301886,-0.22641509433962265,-0.5330188679245284,-0.49056603773584906,-0.8113207547169812,-0.6273584905660378,-1.0,-0.7264150943396226,-0.08962264150943396,-0.23113207547169812,-0.5660377358490566,-0.4386792452830189,-0.5,-0.37264150943396224,-0.36792452830188677,-0.3018867924528302,-0.18396226415094338,-0.23113207547169812,-0.5471698113207547,-0.3915094339622642,-0.5047169811320755,-0.33962264150943394,-0.3867924528301887,-0.27358490566037735
0.0,0.0,0.0047169811320754715,-0.07547169811320754,-0.09433962264150944,-0.18867924528301888,-0.29245283018867924,-0.330188679245283,-0.4716981132075472,-0.4386792452830189,0.0,-0.22169811320754718,-0.20754716981132076,-0.3915094339622642,-0.3160377358490566,-0.49056603773584906,-0.41037735849056606,-0.5801886792452831,-0.018867924528301886,-0.21226415094339623,-0.5330188679245284,-0.4811320754716981,-0.8113207547169812,-0.6226415094339622,-1.0,-0.7264150943396226,-0.08962264150943396,-0.21226415094339623,-0.5613207547169812,-0.4339622641509434,-0.49528301886792453,-0.37264150943396224,-0.3584905660377358,-0.29245283018867924,-0.18396226415094338,-0.22169811320754718,-0.5471698113207547,-0.3867924528301887,-0.5,-0.33962264150943394,-0.38207547169811323,-0.27358490566037735
0.0,0.0,0.004651162790697674,-0.06511627906976744,-0.09767441860465116,-0.17674418604651163,-0.28837209302325584,-0.3116279069767442,-0.46511627906976744,-0.4232558139534884,0.0,-0.19069767441860466,-0.20930232558139536,-0.3627906976744186,-0.3209302325581395,-0.4558139534883721,-0.4186046511627907,-0.5441860465116279,-0.018604651162790697,-0.1813953488372093,-0.5255813953488372,-0.46511627906976744,-0.8046511627906977,-0.6139534883720931,-1.0,-0.7255813953488373,-0.08837209302325581,-0.19069767441860466,-0.5627906976744186,-0.42790697674418604,-0.4930232558139535,-0.3674418604651163,-0.3581395348837209,-0.28837209302325584,-0.18604651162790697,-0.20930232558139536,-0.5441860465116279,-0.386046511627907,-0.49767441860465117,-0.3395348837209302,-0.3813953488372093,-0.2744186046511628
0.0,0.0,0.0,-0.06046511627906977,-0.09302325581395349,-0.16279069767441862,-0.27906976744186046,-0.29767441860465116,-0.4511627906976744,-0.40930232558139534,0.0,-0.17209302325581396,-0.20465116279069767,-0.33488372093023255,-0.31627906976744186,-0.4325581395348837,-0.4186046511627907,-0.5209302325581395,-0.013953488372093023,-0.16279069767441862,-0.5255813953488372,-0.4604651162790698,-0.8046511627906977,-0.6139534883720931,-1.0,-0.7302325581395349,-0.08372093023255814,-0.17674418604651163,-0.5534883720930233,-0.4232558139534884,-0.4930232558139535,-0.3674418604651163,-0.3627906976744186,-0.28837209302325584,-0.1813953488372093,-0.19534883720930232,-0.5395348837209303,-0.386046511627907,-0.5023255813953489,-0.3488372093023256,-0.386046511627907,-0.27906976744186046
0.0,0.0,-0.023474178403755867,-0.056338028169014086,-0.13145539906103287,-0.1596244131455399,-0.323943661971831,-0.3004694835680751,-0.49765258215962443,-0.4225352112676056,0.0,-0.12206572769953052,-0.19248826291079812,-0.27699530516431925,-0.3004694835680751,-0.37089201877934275,-0.39436619718309857,-0.4507042253521127,-0.014084507042253521,-0.11737089201877934,-0.5164319248826291,-0.4413145539906103,-0.8028169014084507,-0.6244131455399061,-1.0,-0.7511737089201878,-0.07981220657276995,-0.14084507042253522,-0.5539906103286385,-0.431924882629108,-0.48826291079812206,-0.3755868544600939,-0.3568075117370892,-0.2863849765258216,-0.1784037558685446,-0.18309859154929578,-0.5352112676056338,-0.39906103286384975,-0.5023474178403756,-0.36619718309859156,-0.38497652582159625,-0.2863849765258216
0.0,0.0,-0.03755868544600939,-0.06103286384976526,-0.15023474178403756,-0.16901408450704225,-0.3380281690140845,-0.3051643192488263,-0.5164319248826291,-0.431924882629108,0.0,-0.11267605633802817,-0.19718309859154928,-0.27230046948356806,-0.3004694835680751,-0.3615023474178404,-0.39906103286384975,-0.4460093896713615,-0.009389671361502348,-0.107981220657277,-0.5211267605633803,-0.4460093896713615,-0.8028169014084507,-0.6244131455399061,-1.0,-0.755868544600939,-0.07981220657276995,-0.13615023474178403,-0.5446009389671361,-0.4272300469483568,-0.48826291079812206,-0.3755868544600939,-0.3568075117370892,-0.2863849765258216,-0.17370892018779344,-0.17370892018779344,-0.5305164319248826,-0.39906103286384975,-0.49295774647887325,-0.3615023474178404,-0.3755868544600939,-0.28169014084507044
0.0,0.0,-0.028037383177570093,-0.04672897196261682,-0.13551401869158877,-0.14953271028037382,-0.32242990654205606,-0.29439252336448596,-0.49065420560747663,-0.4158878504672897,0.0,-0.09345794392523364,-0.19626168224299065,-0.2523364485981308,-0.3037383177570093,-0.34579439252336447,-0.40186915887850466,-0.4252336448598131,-0.009345794392523364,-0.08878504672897196,-0.514018691588785,-0.43457943925233644,-0.8037383177570093,-0.6308411214953271,-1.0,-0.7663551401869159,-0.07476635514018691,-0.12149532710280374,-0.5514018691588785,-0.43457943925233644,-0.49065420560747663,-0.38317757009345793,-0.3644859813084112,-0.2897196261682243,-0.17757009345794392,-0.17289719626168223,-0.5373831775700935,-0.40654205607476634,-0.4953271028037383,-0.3691588785046729,-0.37383177570093457,-0.2850467289719626
