WRISTX,WRISTY,THUMB_CMCX,THUMB_CMCY,THUMB_MCPX,THUMB_MCPY,THUMB_IPX,THUMB_IPY,THUMB_TIPX,THUMB_TIPY,INDEX_FINGER_MCPX,INDEX_FINGER_MCPY,INDEX_FINGER_PIPX,INDEX_FINGER_PIPY,INDEX_FINGER_DIPX,INDEX_FINGER_DIPY,INDEX_FINGER_TIPX,INDEX_FINGER_TIPY,MIDDLE_FINGER_MCPX,MIDDLE_FINGER_MCPY,MIDDLE_FINGER_PIPX,MIDDLE_FINGER_PIPY,MIDDLE_FINGER_DIPX,MIDDLE_FINGER_DIPY,MIDDLE_FINGER_TIPX,MIDDLE_FINGER_TIPY,RING_FINGER_MCPX,RING_FINGER_MCPY,RING_FINGER_PIPX,RING_FINGER_PIPY,RING_FINGER_DIPX,RING_FINGER_DIPY,RING_FINGER_TIPX,RING_FINGER_TIPY,PINKY_MCPX,PINKY_MCPY,PINKY_PIPX,PINKY_PIPY,PINKY_DIPX,PINKY_DIPY,PINKY_TIPX,PINKY_TIPY
0.0,0.0,-0.09392265193370165,-0.1298342541436464,-0.06353591160220995,-0.32320441988950277,0.11878453038674033,-0.39779005524861877,0.26243093922651933,-0.425414364640884,0.0,-0.5359116022099447,-0.022099447513812154,-0.7403314917127072,-0.03591160220994475,-0.861878453038674,-0.04696132596685083,-0.9723756906077348,0.12154696132596685,-0.5248618784530387,0.1574585635359116,-0.7513812154696132,0.17679558011049723,-0.8839779005524862,0.1878453038674033,-1.0,0.20994475138121546,-0.46685082872928174,0.31215469613259667,-0.6353591160220995,0.3674033149171271,-0.7458563535911602,0.4171270718232044,-0.8646408839779005,0.27624309392265195,-0.356353591160221,0.32320441988950277,-0.4723756906077348,0.27348066298342544,-0.4116022099447514,0.22099447513812154,-0.3425414364640884
0.0,0.0,-0.09859154929577464,-0.1295774647887324,-0.0647887323943662,-0.3183098591549296,0.11830985915492957,-0.39436619718309857,0.2647887323943662,-0.4197183098591549,0.0,-0.5352112676056338,-0.016901408450704224,-0.7436619718309859,-0.028169014084507043,-0.8647887323943662,-0.03943661971830986,-0.9746478873239437,0.12394366197183099,-0.5267605633802817,0.15492957746478872,-0.7492957746478873,0.17183098591549295,-0.8816901408450705,0.18028169014084508,-1.0,0.2112676056338028,-0.4647887323943662,0.3183098591549296,-0.6338028169014085,0.37464788732394366,-0.7436619718309859,0.4225352112676056,-0.8591549295774648,0.27605633802816903,-0.35774647887323946,0.3267605633802817,-0.4704225352112676,0.27605633802816903,-0.4112676056338028,0.21971830985915494,-0.3408450704225352
0.0,0.0,-0.1,-0.12777777777777777,-0.07222222222222222,-0.31666666666666665,0.1111111111111111,-0.39166666666666666,0.25833333333333336,-0.41944444444444445,0.0,-0.5333333333333333,-0.019444444444444445,-0.7444444444444445,-0.03333333333333333,-0.8638888888888889,-0.041666666666666664,-0.9777777777777777,0.125,-0.5222222222222223,0.15833333333333333,-0.75,0.17222222222222222,-0.8805555555555555,0.18055555555555555,-1.0,0.21388888888888888,-0.4638888888888889,0.3194444444444444,-0.6333333333333333,0.37222222222222223,-0.7444444444444445,0.425,-0.8638888888888889,0.2777777777777778,-0.35555555555555557,0.3277777777777778,-0.4722222222222222,0.2777777777777778,-0.4111111111111111,0.21944444444444444,-0.3416666666666667
0.0,0.0,-0.09668508287292818,-0.1298342541436464,-0.06906077348066299,-0.31767955801104975,0.1132596685082873,-0.39502762430939226,0.2596685082872928,-0.4198895027624309,0.0,-0.5303867403314917,-0.019337016574585635,-0.7403314917127072,-0.03314917127071823,-0.8591160220994475,-0.04419889502762431,-0.9723756906077348,0.12430939226519337,-0.5220994475138122,0.1574585635359116,-0.7486187845303868,0.1685082872928177,-0.8839779005524862,0.17403314917127072,-1.0,0.20994475138121546,-0.46408839779005523,0.3149171270718232,-0.6353591160220995,0.3729281767955801,-0.7458563535911602,0.4198895027624309,-0.861878453038674,0.27624309392265195,-0.356353591160221,0.3259668508287293,-0.47513812154696133,0.27348066298342544,-0.4116022099447514,0.2154696132596685,-0.3425414364640884
0.0,0.0,-0.10084033613445378,-0.13165266106442577,-0.07282913165266107,-0.31932773109243695,0.1092436974789916,-0.39215686274509803,0.2605042016806723,-0.42016806722689076,0.0,-0.5350140056022409,-0.0196078431372549,-0.742296918767507,-0.03361344537815126,-0.8627450980392157,-0.04481792717086835,-0.9719887955182073,0.12605042016806722,-0.5238095238095238,0.15966386554621848,-0.7507002801120448,0.17086834733893558,-0.8851540616246498,0.1792717086834734,-1.0,0.21288515406162464,-0.4649859943977591,0.3165266106442577,-0.6330532212885154,0.37254901960784315,-0.7450980392156863,0.42296918767507,-0.8627450980392157,0.27450980392156865,-0.35294117647058826,0.3277310924369748,-0.4733893557422969,0.2801120448179272,-0.40896358543417366,0.22128851540616246,-0.3389355742296919
0.0,0.0,-0.09859154929577464,-0.1295774647887324,-0.07323943661971831,-0.3183098591549296,0.11267605633802817,-0.39154929577464787,0.2591549295774648,-0.4169014084507042,0.0,-0.5352112676056338,-0.01971830985915493,-0.7408450704225352,-0.03380281690140845,-0.8619718309859155,-0.04507042253521127,-0.9746478873239437,0.1267605633802817,-0.5211267605633803,0.16056338028169015,-0.7492957746478873,0.17464788732394365,-0.8816901408450705,0.18028169014084508,-1.0,0.2140845070422535,-0.4619718309859155,0.3154929577464789,-0.6338028169014085,0.37464788732394366,-0.7464788732394366,0.4225352112676056,-0.8619718309859155,0.27887323943661974,-0.352112676056338,0.3267605633802817,-0.4676056338028169,0.27605633802816903,-0.4084507042253521,0.21971830985915494,-0.3380281690140845
0.0,0.0,-0.10028653295128939,-0.1318051575931232,-0.07736389684813753,-0.31805157593123207,0.10888252148997135,-0.39255014326647564,0.2607449856733524,-0.4154727793696275,0.0,-0.5329512893982808,-0.017191977077363897,-0.7421203438395415,-0.034383954154727794,-0.8624641833810889,-0.04011461318051576,-0.9713467048710601,0.12893982808022922,-0.5243553008595988,0.16045845272206305,-0.7478510028653295,0.17765042979942694,-0.8825214899713467,0.18911174785100288,-1.0,0.2177650429799427,-0.46131805157593125,0.3237822349570201,-0.6303724928366762,0.38108882521489973,-0.7392550143266475,0.4326647564469914,-0.8567335243553008,0.28653295128939826,-0.3495702005730659,0.335243553008596,-0.46418338108882523,0.2836676217765043,-0.40974212034383956,0.22636103151862463,-0.3438395415472779
0.0,0.0,-0.09855072463768116,-0.12753623188405797,-0.07246376811594203,-0.3159420289855073,0.11304347826086956,-0.391304347826087,0.263768115942029,-0.42028985507246375,0.0,-0.5333333333333333,-0.02318840579710145,-0.7420289855072464,-0.03768115942028986,-0.863768115942029,-0.05217391304347826,-0.9710144927536232,0.12753623188405797,-0.5246376811594203,0.16231884057971013,-0.7478260869565218,0.17971014492753623,-0.881159420289855,0.19130434782608696,-1.0,0.22028985507246376,-0.463768115942029,0.32463768115942027,-0.6347826086956522,0.37971014492753624,-0.744927536231884,0.4289855072463768,-0.863768115942029,0.28695652173913044,-0.3536231884057971,0.3333333333333333,-0.463768115942029,0.28405797101449276,-0.40869565217391307,0.22318840579710145,-0.34202898550724636
0.0,0.0,-0.10714285714285714,-0.13095238095238096,-0.08035714285714286,-0.31547619047619047,0.1130952380952381,-0.3898809523809524,0.2708333333333333,-0.4166666666666667,0.0,-0.5386904761904762,-0.020833333333333332,-0.75,-0.03571428571428571,-0.8720238095238095,-0.044642857142857144,-0.9791666666666666,0.13095238095238096,-0.5267857142857143,0.16964285714285715,-0.7529761904761905,0.1875,-0.8869047619047619,0.19642857142857142,-1.0,0.22321428571428573,-0.46726190476190477,0.33035714285714285,-0.6339285714285714,0.3898809523809524,-0.7470238095238095,0.44642857142857145,-0.8630952380952381,0.2916666666666667,-0.3541666666666667,0.34226190476190477,-0.46726190476190477,0.2916666666666667,-0.4107142857142857,0.23214285714285715,-0.34226190476190477
0.0,0.0,-0.1027190332326284,-0.1268882175226586,-0.07854984894259819,-0.31419939577039274,0.1148036253776435,-0.38972809667673713,0.2719033232628399,-0.4169184290030212,0.0,-0.5377643504531722,-0.01812688821752266,-0.7462235649546828,-0.03625377643504532,-0.8670694864048338,-0.04833836858006042,-0.9758308157099698,0.1299093655589124,-0.525679758308157,0.1661631419939577,-0.7462235649546828,0.18126888217522658,-0.8851963746223565,0.1903323262839879,-1.0,0.22658610271903323,-0.4652567975830816,0.33534743202416917,-0.6283987915407855,0.38972809667673713,-0.743202416918429,0.44108761329305135,-0.851963746223565,0.29607250755287007,-0.3504531722054381,0.34441087613293053,-0.4622356495468278,0.28700906344410876,-0.41389728096676737,0.22658610271903323,-0.3504531722054381
