WRISTX,WRISTY,THUMB_CMCX,THUMB_CMCY,THUMB_MCPX,THUMB_MCPY,THUMB_IPX,THUMB_IPY,THUMB_TIPX,THUMB_TIPY,INDEX_FINGER_MCPX,INDEX_FINGER_MCPY,INDEX_FINGER_PIPX,INDEX_FINGER_PIPY,INDEX_FINGER_DIPX,INDEX_FINGER_DIPY,INDEX_FINGER_TIPX,INDEX_FINGER_TIPY,MIDDLE_FINGER_MCPX,MIDDLE_FINGER_MCPY,MIDDLE_FINGER_PIPX,MIDDLE_FINGER_PIPY,MIDDLE_FINGER_DIPX,MIDDLE_FINGER_DIPY,MIDDLE_FINGER_TIPX,MIDDLE_FINGER_TIPY,RING_FINGER_MCPX,RING_FINGER_MCPY,RING_FINGER_PIPX,RING_FINGER_PIPY,RING_FINGER_DIPX,RING_FINGER_DIPY,RING_FINGER_TIPX,RING_FINGER_TIPY,PINKY_MCPX,PINKY_MCPY,PINKY_PIPX,PINKY_PIPY,PINKY_DIPX,PINKY_DIPY,PINKY_TIPX,PINKY_TIPY
0.0,0.0,-0.14430379746835442,-0.1291139240506329,-0.21772151898734177,-0.3367088607594937,-0.23037974683544304,-0.5063291139240507,-0.11645569620253164,-0.5822784810126582,0.0,-0.5341772151898734,0.017721518987341773,-0.6886075949367089,-0.012658227848101266,-0.6860759493670886,-0.035443037974683546,-0.640506329113924,0.1189873417721519,-0.5392405063291139,0.17974683544303796,-0.7569620253164557,0.22025316455696203,-0.8911392405063291,0.26329113924050634,-1.0,0.23037974683544304,-0.4835443037974684,0.3341772151898734,-0.6708860759493671,0.41012658227848103,-0.789873417721519,0.46835443037974683,-0.8936708860759494,0.3189873417721519,-0.3822784810126582,0.4506329113924051,-0.5012658227848101,0.5468354430379747,-0.5721518987341773,0.6329113924050633,-0.6379746835443038
0.0,0.0,-0.14358974358974358,-0.12564102564102564,-0.2153846153846154,-0.3384615384615385,-0.23076923076923078,-0.5128205128205128,-0.11538461538461539,-0.5846153846153846,0.0,-0.5358974358974359,0.03076923076923077,-0.6897435897435897,0.002564102564102564,-0.6948717948717948,-0.01282051282051282,-0.6538461538461539,0.1282051282051282,-0.541025641025641,0.2,-0.7589743589743589,0.24871794871794872,-0.8948717948717949,0.28974358974358977,-1.0,0.24358974358974358,-0.4846153846153846,0.35384615384615387,-0.6717948717948717,0.43333333333333335,-0.7897435897435897,0.49230769230769234,-0.8897435897435897,0.33076923076923076,-0.37948717948717947,0.4666666666666667,-0.49743589743589745,0.5692307692307692,-0.5666666666666667,0.6615384615384615,-0.6307692307692307
0.0,0.0,-0.14213197969543148,-0.12690355329949238,-0.21573604060913706,-0.33756345177664976,-0.23096446700507614,-0.5126903553299492,-0.11928934010152284,-0.5812182741116751,0.0,-0.5355329949238579,0.025380710659898477,-0.6903553299492385,-0.005076142131979695,-0.6903553299492385,-0.02284263959390863,-0.6421319796954315,0.12436548223350254,-0.5431472081218274,0.19289340101522842,-0.7588832487309645,0.23604060913705585,-0.8934010152284264,0.2817258883248731,-1.0,0.23604060913705585,-0.4873096446700508,0.34517766497461927,-0.6751269035532995,0.4213197969543147,-0.7918781725888325,0.48223350253807107,-0.8959390862944162,0.32741116751269034,-0.383248730964467,0.4593908629441624,-0.5025380710659898,0.5583756345177665,-0.5710659898477157,0.6472081218274112,-0.6345177664974619
0.0,0.0,-0.14540816326530612,-0.12244897959183673,-0.2193877551020408,-0.336734693877551,-0.23469387755102042,-0.5127551020408163,-0.11989795918367346,-0.5816326530612245,0.0,-0.5357142857142857,0.025510204081632654,-0.6887755102040817,-0.00510204081632653,-0.6887755102040817,-0.02295918367346939,-0.6377551020408163,0.12244897959183673,-0.5433673469387755,0.19387755102040816,-0.7602040816326531,0.23979591836734693,-0.8954081632653061,0.2857142857142857,-1.0,0.2372448979591837,-0.4846938775510204,0.3469387755102041,-0.673469387755102,0.4260204081632653,-0.7908163265306123,0.4872448979591837,-0.8928571428571429,0.32653061224489793,-0.3826530612244898,0.45918367346938777,-0.5,0.5612244897959183,-0.5688775510204082,0.6505102040816326,-0.6326530612244898
0.0,0.0,-0.1425,-0.125,-0.2125,-0.33,-0.235,-0.495,-0.16,-0.56,0.0,-0.5375,0.02,-0.6925,-0.0175,-0.68,-0.0475,-0.6275,0.125,-0.545,0.1975,-0.7575,0.235,-0.8925,0.2775,-1.0,0.2325,-0.485,0.3475,-0.67,0.4275,-0.7875,0.49,-0.89,0.3175,-0.3775,0.4525,-0.495,0.555,-0.565,0.6425,-0.6325
0.0,0.0,-0.14177215189873418,-0.1240506329113924,-0.21518987341772153,-0.3367088607594937,-0.23544303797468355,-0.5012658227848101,-0.1468354430379747,-0.569620253164557,0.0,-0.5392405063291139,0.020253164556962026,-0.6911392405063291,-0.015189873417721518,-0.6860759493670886,-0.043037974683544304,-0.6379746835443038,0.12151898734177215,-0.5443037974683544,0.19746835443037974,-0.759493670886076,0.24050632911392406,-0.8936708860759494,0.2810126582278481,-1.0,0.23544303797468355,-0.4860759493670886,0.3518987341772152,-0.6708860759493671,0.43291139240506327,-0.7873417721518987,0.49873417721518987,-0.8886075949367088,0.3189873417721519,-0.3822784810126582,0.4582278481012658,-0.5012658227848101,0.5645569620253165,-0.569620253164557,0.6556962025316456,-0.6354430379746835
0.0,0.0,-0.14105793450881612,-0.12594458438287154,-0.21158690176322417,-0.33249370277078083,-0.2367758186397985,-0.4987405541561713,-0.15113350125944586,-0.5617128463476071,0.0,-0.5390428211586902,0.022670025188916875,-0.690176322418136,-0.017632241813602016,-0.6826196473551638,-0.04785894206549118,-0.6246851385390428,0.12090680100755667,-0.5440806045340051,0.19395465994962216,-0.7556675062972292,0.2367758186397985,-0.8916876574307305,0.2770780856423174,-1.0,0.23425692695214106,-0.4836272040302267,0.3501259445843829,-0.6675062972292192,0.43073047858942065,-0.783375314861461,0.49370277078085645,-0.8866498740554156,0.31738035264483627,-0.3778337531486146,0.45591939546599497,-0.49622166246851385,0.5566750629722922,-0.5667506297229219,0.6448362720403022,-0.6322418136020151
0.0,0.0,-0.13647642679900746,-0.12158808933002481,-0.20595533498759305,-0.33002481389578164,-0.23325062034739455,-0.49627791563275436,-0.1513647642679901,-0.5533498759305211,0.0,-0.5384615384615384,0.022332506203473945,-0.6873449131513648,-0.019851116625310174,-0.6774193548387096,-0.04962779156327544,-0.6153846153846154,0.11910669975186104,-0.543424317617866,0.18858560794044665,-0.7593052109181141,0.228287841191067,-0.8933002481389578,0.2655086848635236,-1.0,0.228287841191067,-0.48635235732009924,0.3399503722084367,-0.6724565756823822,0.41935483870967744,-0.7866004962779156,0.4838709677419355,-0.8883374689826302,0.3076923076923077,-0.38213399503722084,0.44168734491315137,-0.5012406947890818,0.5409429280397022,-0.5707196029776674,0.6253101736972705,-0.6377171215880894
0.0,0.0,-0.13432835820895522,-0.11691542288557213,-0.20149253731343283,-0.3358208955223881,-0.22388059701492538,-0.5049751243781094,-0.1517412935323383,-0.5472636815920398,0.0,-0.5422885572139303,0.014925373134328358,-0.6940298507462687,-0.017412935323383085,-0.681592039800995,-0.03731343283582089,-0.6268656716417911,0.12189054726368159,-0.5472636815920398,0.19154228855721392,-0.763681592039801,0.23134328358208955,-0.8980099502487562,0.27114427860696516,-1.0,0.23383084577114427,-0.4900497512437811,0.34577114427860695,-0.6766169154228856,0.4228855721393035,-0.7935323383084577,0.4900497512437811,-0.8955223880597015,0.31094527363184077,-0.3880597014925373,0.43781094527363185,-0.5149253731343284,0.5298507462686567,-0.5870646766169154,0.6094527363184079,-0.6616915422885572
0.0,0.0,-0.1330049261083744,-0.12315270935960591,-0.19950738916256158,-0.33004926108374383,-0.22660098522167488,-0.49507389162561577,-0.15270935960591134,-0.5443349753694581,0.0,-0.541871921182266,0.014778325123152709,-0.6945812807881774,-0.024630541871921183,-0.6822660098522167,-0.04926108374384237,-0.6206896551724138,0.11822660098522167,-0.5492610837438424,0.1921182266009852,-0.7586206896551724,0.229064039408867,-0.8940886699507389,0.26108374384236455,-1.0,0.22660098522167488,-0.49014778325123154,0.3374384236453202,-0.6773399014778325,0.41133004926108374,-0.7955665024630542,0.4753694581280788,-0.8990147783251231,0.3054187192118227,-0.3916256157635468,0.4236453201970443,-0.5197044334975369,0.5098522167487685,-0.5985221674876847,0.5862068965517241,-0.6724137931034483
